"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1783165541466935665","Wed Apr 24 16:06:09 +0000 2024","15630","Ini aku mau komen tapi ga ngegas ya. PERSIAPA MENCEGAH STUNTING MAH BUKAN KE ANAK YG UDAH GEDE GINI OI. Telat itu mah. Ayuk lah baca baca dulu definisi stunting itu apa. Baca juga 1000 HPK. Biar ga malu maluin","1783165541466935665","","","in","bumi allah","143","158","3940","https://x.com/apralzolam/status/1783165541466935665","1273518088521203714","apralzolam"
"1757747265660477856","Wed Feb 14 12:43:00 +0000 2024","193","Pengen peluk rekan-rekan Konselor Menyusui Konselor PMBA para Kader Posyandu dan semua yang selama ini berjuang mengkampanyekan 1000 HPK Menyusui Eksklusif MPASI Rumahan Makan Benar Gizi Seimbang. Perjuangan kita sepertinya akan makin berat. Brace our self!","1757747265660477856","","","in","Hic et ubique terrarum","14","5","106","https://x.com/prasistars/status/1757747265660477856","52066652","prasistars"
"1791338784728199610","Fri May 17 05:23:42 +0000 2024","23","Padahal kalo laki-laki ngerasa mikirin istri ama anaknya seumur hidup. Ya itu 1000 HPK anak ikut mikirlah. Pas anak GTM pas anak kurvanya turun stimulasi sensorik dan motorik anak. Dipikir anak tuh abis brojol terus gede sendiri apa tanpa ada yang urus dan mikirin gizinya.","1791338784728199610","","","in","London N1 9AP","0","0","18","https://x.com/noniksipit/status/1791338784728199610","59079005","noniksipit"
"1755246844459037147","Wed Feb 07 15:07:13 +0000 2024","0","ah boong yh km? ngaku2 nih wkwkwk masa anak kesehatan gatau 1000 hpk gatau kalo itu udh telat buat nyegah stunting masa kalah sm ak yg bukan anak kesehatan https://t.co/CMmxkSOXsT","1755246844459037147","https://pbs.twimg.com/media/GFvjsyVa8AAj35U.jpg","","in","wanderer's lap","0","0","0","https://x.com/faircyj/status/1755246844459037147","1044239549243645955","faircyj"
"1766294843830190562","Sat Mar 09 02:55:07 +0000 2024","21","Lalu negara kita juga bakal jadi satu-satunya negara di dunia yang punya objective menurunkan Stunting lewat makan siang. Unik ya dari 125 negara yang punya program kok bisa beda sendiri? Oh Mungkin karena penanganan stunting hanya efektif dg 1000 HPK. https://t.co/toHpNV0XcS","1766296632289833432","https://pbs.twimg.com/media/GIMlbQ2bsAA6ZcY.jpg","hafizha_anisa","in","Kalimantan Timur, Indonesia","1","1","2","https://x.com/hafizha_anisa/status/1766296632289833432","1178173873163866112","hafizha_anisa"
"1755884183837397098","Fri Feb 09 09:19:46 +0000 2024","0","demi menunjang 1000 hpk mari kita pantau demi bb naik optimal lagi https://t.co/kTCcf7keHk","1755884183837397098","https://pbs.twimg.com/media/GF4nWV4acAAJWDn.jpg","","in","","0","0","0","https://x.com/demoiselleiro/status/1755884183837397098","44870744","demoiselleiro"
"1786222620008218868","Fri May 03 02:33:53 +0000 2024","0"," [H-1 PERAN GIZI DALAM TUMBUH KEMBANG ANAK DAN 1000 HPK] : Sabtu 04 Mei 2024 ⏰️ : 09.00 WIB - 11.00 WIB : Zoom Meeting Link Pendaftaran : https://t.co/lvdegQdJf3 https://t.co/6P1cE8sHcD","1786222620008218868","https://pbs.twimg.com/media/GMnwAa9a0AAO_uW.jpg","","in","Indonesia","0","0","0","https://x.com/uncmfort/status/1786222620008218868","724238361083301889","uncmfort"
"1768031545540092344","Wed Mar 13 21:49:03 +0000 2024","10","Oalah pantes aja pada stunting. 1000 HPK tuh harusnya maksimalin nutrisi ASI bisa dikasih sewaktu-waktu kalo dia laper. Ini mah mamaknya sendiri gak layak puasa soalnya tidak berakal","1768031545540092344","","","in","Yogyakarta ","0","2","2","https://x.com/bocahkartoffel/status/1768031545540092344","1681807204738019328","bocahkartoffel"
"1735176183384600804","Thu Dec 14 05:53:34 +0000 2023","25","Klw soal Stunting. Ganjar paling Paham Menurut Data Kasus Stunting dtajeng Konsisten Turun slma Ganjar menjabat Kdpnnya utk menerapkn dsluruh Indonesia. Ganjar akn memantau 1000 HPK &amp; mendorong program #1Desa1Faskes1Nakes Ganjar bkn cuma mmbrikan Janji tp dia akn brikan Bukti https://t.co/IKSw5dpJTv","1735176183384600804","https://pbs.twimg.com/media/GBSViwxb0AAuYfL.jpg","","in","ÜT: -6.1389099,106.7214539","0","0","7","https://x.com/AirinDatangLagi/status/1735176183384600804","228628424","AirinDatangLagi"
"1756080666872279358","Fri Feb 09 22:20:32 +0000 2024","0","I ve checked yours thank you insightnya. Poin saya kan bilang kalau makan gratis apalagi for childern kurang tepat kalau untuk pencegahan stunting. Dari PPT km juga mengatakan kalau intervensi yg paling menentukan tuh sejak ibu hamil hingga 1000 HPK dan ini ga cm masalah makan https://t.co/tZjlEp0b6m","1756080666872279358","https://pbs.twimg.com/media/GF7aDDlaAAAOWo3.jpg","","in","read rentry byf!","0","1","0","https://x.com/jyngyuan/status/1756080666872279358","1083029747431399424","jyngyuan"
"1751276945537741133","Sat Jan 27 16:12:15 +0000 2024","0","Cape cape kuliah kedokteran bahas pencegahan stunting milihnya untuk cegah stunting adalah bagi bagi susu sama makan siang anak sekolah bukan gizi tercukupi 1000 HPK https://t.co/mUsGgGTVNa","1751276945537741133","https://pbs.twimg.com/media/GE3JGPCbgAAmOog.jpg","","in","","0","1","0","https://x.com/ieuadit/status/1751276945537741133","1116681168387096581","ieuadit"
"1763870587582320665","Sat Mar 02 10:14:53 +0000 2024","0","Program 1000 HPK Untuk Cegah Stunting di Papua. #GiziAnak #Stunting #KesehatanMasyarakat #PapuaNKRI https://t.co/ZU0iXjR8WD","1763870587582320665","https://pbs.twimg.com/media/GHqG8wYaIAA9Gde.jpg","","in","Jambi, Indonesia","0","0","0","https://x.com/AfniOlivia/status/1763870587582320665","1356877686702919681","AfniOlivia"
"1755427316724076759","Thu Feb 08 03:04:21 +0000 2024","5"," Balik ke kondisi sebelum makan di 1000 HPK maksud lo dibalikin ke perut ibunya? Orang miskin tetep miskin Jadi lo setuju? Bahwa stunting itu masalah kemiskinan dan diselesaikannya BUKAN dengan kasih makan 1x/hari di usia yg udah telat? ","1755427316724076759","","","in","","1","0","2","https://x.com/2009isbestyear/status/1755427316724076759","1234512000597680129","2009isbestyear"
"1757302464095941069","Tue Feb 13 07:15:31 +0000 2024","0","MC Bintan - Untuk percepatan penurunan stunting meningkatkan kapasitas kader keluarga orang tua dan masyarakat dalam pengasuhan serta meningkatkan praktik baik pengasuhan 1000 HPK (Hari Pertama Kehidupan). Baca Selengkapnya di https://t.co/mNIMIYm7t7 https://t.co/WwqXbRFD6E","1757302464095941069","https://pbs.twimg.com/media/GGMxRNdaoAAQIQF.jpg","","in","Teluk Bintan, Indonesia","0","0","0","https://x.com/BintanKabupaten/status/1757302464095941069","719361691809554432","BintanKabupaten"
