"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1653747572731936774","Wed May 03 13:05:21 +0000 2023","0","Babinsa Koptu Syawalludin Laksanakan Pendampingan Kepada Tenaga Kesehatan dari Puskesmas guna mencegah resiko stunting. ","1653747572731936774","https://pbs.twimg.com/media/FvNKpaAaMAE-5pc.jpg","","in","Jambi, Indonesia","0","0","0","https://x.com/kodim0419tanjab/status/1653747572731936774","1426771334181253121","kodim0419tanjab"
"1653252187919912960","Tue May 02 04:16:52 +0000 2023","4","BLORA - Guna mencegah terjadinya Stunting anak Balita Kodim 0721/Blora terus berperan aktif lakukan pendampingan. Koptu Rumman Babinsa Koramil 11/Jati melaksanakan pendampingan pertemuan kelas Balita validasi Stunting di Dk. Sambiroto Desa Singget Kec. Jati Selasa (02/05/23). ","1653252187919912960","https://pbs.twimg.com/media/FvGIGi1acAA4d64.jpg","","in","","0","0","0","https://x.com/Warastra073/status/1653252187919912960","1542506449762664448","Warastra073"
"1653305477512720384","Tue May 02 07:48:37 +0000 2023","0","Setuju mencegah stunting pada ibu hamil dan balita perlu adanya kerjasama antara pemerintah lembaga kesehatan sekolah-sekolah keluarga dan masyarakat. #stunting #kemenkes #kentalmanis #susukentalmanis #obesitas #diabetes Lampung Pelaku Dualipa Malang Plaza BREAKING NEWS ","1653305477512720384","https://pbs.twimg.com/media/FvG4jT2aYAEDZPg.jpg","","in","","0","0","0","https://x.com/BalitaaSehat/status/1653305477512720384","1389109535671865347","BalitaaSehat"
"1653723699500167169","Wed May 03 11:30:30 +0000 2023","1","Buat perempuan juga jangan lupa minum tablet tambah darah sekali seminggu biar nggak anemia ya jadi nanti pas hamil nggak bahaya tetep sehat dan mencegah stunting! ","1653723703472181248","","TheSoleils","in","","1","0","0","https://x.com/TheSoleils/status/1653723703472181248","1513399743891660802","TheSoleils"
"1653186616838750209","Mon May 01 23:56:18 +0000 2023","1","Halo Sobat Sehat Taman Sari! Tahukah kamu kalau ibu hamil rentan terkena anemia. Apa saja gejala &amp; tanda anemia pada masa kehamilan? Yuk ibu hamil konsumsi tablet tambah darah untuk mencegah anemia &amp; jg stunting pada calon anak nanti! #CegahStuntingItuPenting #germas #promkes ","1653186616838750209","https://pbs.twimg.com/media/FvFMMZuaQAEzlmH.jpg","","in","Jl. Blustru No. 01","0","0","0","https://x.com/PuskesTamanSari/status/1653186616838750209","924558912845574144","PuskesTamanSari"
"1653530891275337729","Tue May 02 22:54:12 +0000 2023","1","@Quvvatt Cara mencegah stunting dengan makan protein hewani umr rendah kesulitan daya beli.. ","1653533376245284864","","Quvvatt","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/bakanosan1/status/1653533376245284864","1604650474724265985","bakanosan1"
"1653676095340945408","Wed May 03 10:45:20 +0000 2023","0","@Ganjaran_app @ganjarpranowo pak ganjar sangat berkomitmen dalam mencegah stunting","1653712337772384258","","GanjarMahfudApp","in","","0","0","0","https://x.com/teguhhh_berst/status/1653712337772384258","1572467865437245441","teguhhh_berst"
"1653676095340945408","Wed May 03 10:42:53 +0000 2023","0","@Ganjaran_app @ganjarpranowo pak ganjar memang selalu berupaya dalam mencegah stunting","1653711721188704257","","GanjarMahfudApp","in","Bogor, Jawa Barat","0","0","0","https://x.com/febbfebb__/status/1653711721188704257","1572512396392169482","febbfebb__"
"1653738431409975297","Wed May 03 12:29:01 +0000 2023","0","Program Semesta Mencegah Stunting Sasar Kelurahan Mantuil Banjarmasin Post Akan Bagikan Telur  lewat @banjarmasinpost","1653738431409975297","","","in","Banjarmasin, Kalsel","0","0","0","https://x.com/banjarmasinpost/status/1653738431409975297","65639033","banjarmasinpost"
"1653676095340945408","Wed May 03 10:46:00 +0000 2023","0","@Ganjaran_app @ganjarpranowo pak ganjar sudah melakukan tugasnya dengan maksimal demi mencegah stunting","1653712503610945539","","GanjarMahfudApp","in","","0","0","0","https://x.com/septhyy_yy/status/1653712503610945539","1572467049754136576","septhyy_yy"
"1653676095340945408","Wed May 03 10:43:59 +0000 2023","0","@Ganjaran_app @ganjarpranowo pak ganjar adalah sosok pemimpin yang selalu maksimal dalam mencegah stunting","1653711999841472512","","GanjarMahfudApp","in","Bojonggede, Indonesia","0","0","0","https://x.com/iamnotgood___/status/1653711999841472512","1572503176515063810","iamnotgood___"
"1653676095340945408","Wed May 03 10:47:14 +0000 2023","0","@Ganjaran_app @ganjarpranowo sangatt bangga memiliki sosok pemimpin yang mempunyai program yang mencegah stunting","1653712815772016641","","GanjarMahfudApp","in","","0","0","0","https://x.com/zoroo_my/status/1653712815772016641","1572148498145103874","zoroo_my"
"1655425744028463104","Mon May 08 04:13:48 +0000 2023","10","Sahabat 'Aisyiyah ternyata rajin mencuci tangan dapat menjadi salah satu cara mencegah stunting. Mengapa demikian ? simak informasinya berikut #CegahStunting #KesehatanAnak #Sanitasi #Higienitas #Aisyiyah #Muhammadiyah #IslamBerkemajuan #PerempuanBerkemajuan ","1655425744028463104","https://pbs.twimg.com/ext_tw_video_thumb/1655425239671779328/pu/img/X-xUMnmrM6k74Vov.jpg","","in","Yogyakarta, Indonesia","0","0","1","https://x.com/PPAisyiyah/status/1655425744028463104","833524681","PPAisyiyah"
"1655481453260730370","Mon May 08 07:55:10 +0000 2023","0","Sebagai seorang pemimpin Ganjar Pranowo menunjukkan perhatian yang konsisten dalam mencegah tragedi kematian ibu dan bayi serta masalah stunting. ","1655481453260730370","https://pbs.twimg.com/media/FvlyvNaaUAANS6F.jpg","","in","","1","1","0","https://x.com/kolega_ganjar/status/1655481453260730370","1628672434881851393","kolega_ganjar"
"1655472889871896576","Mon May 08 07:21:08 +0000 2023","3","Bappenda NTB Siap Dukung Gerakan Bakti Stunting Bappenda Provinsi Nusa Tenggara Barat siap mengawal kegiatan Bakti Stunting untuk mencegah sekaligus mengatasi permasalahan gizi buruk di Nusa Tenggara Barat. ","1655472889871896576","https://pbs.twimg.com/media/FvlrwQ_aUAAkmST.png","","in","Kota Mataram, NTB","0","0","0","https://x.com/BappendaNtb/status/1655472889871896576","801353559023513601","BappendaNtb"
"1655473121129029635","Mon May 08 07:22:03 +0000 2023","5","Bappenda Provinsi Nusa Tenggara Barat siap mengawal kegiatan Bakti Stunting untuk mencegah sekaligus mengatasi permasalahan gizi buruk di Nusa Tenggara Barat. ","1655473121129029635","https://pbs.twimg.com/media/Fvlr_njaIAARK-7.png","","in","Kota Mataram, NTB","0","0","0","https://x.com/BappendaNtb/status/1655473121129029635","801353559023513601","BappendaNtb"
"1655035829230927872","Sun May 07 02:24:25 +0000 2023","36","Pemkab Sumenep membagikan paket bantuan pangan kepada 27.163 keluarga risiko stunting di wilayah itu untuk mencegah kekerdilan pada anak. Bupati @achmadfauzi_wy mengatakan paket bantuan pangan yang diberikan itu berupa daging ayam dan telur. ","1655035829230927872","https://pbs.twimg.com/media/FvfeUNeaMAAHTj9.jpg","","in","🇮🇩 Pancasila","0","4","30","https://x.com/Urrangawak/status/1655035829230927872","506059176","Urrangawak"
"1655808691105587200","Tue May 09 05:35:30 +0000 2023","2","Legislator Golkar Dorong Lembaga Keagamaan Turut Cegah Stunting dari Hulu kami mendorong lembaga keagamaan untuk turut mencegah stunting dari hulu dengan melakukan pembinaan kepada setiap calon pengantin ujar Anggota DPRD Kabupaten Gumas Iceu Purnamasari Senin (8/5/2023). ","1655808691105587200","https://pbs.twimg.com/media/FvqdN7qaUAEf9F4.jpg","","in","Kota Binjai, Sumatera Utara","0","0","1","https://x.com/mpogolkarbinjai/status/1655808691105587200","1507225019654365184","mpogolkarbinjai"
